title;url;stars;name;reviewUrl;text
Minor Mosque;https://www.google.com/maps/search/?api=1&query=Minor%20Mosque&query_place_id=ChIJNRD1TEWLrjgRgfZM1ux7-cE;5;Jerry Priestley;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25NNWRsTktjVXA2UlMweFJETnNNMGRWTFZsUlFVRRAB!2m1!1s0x0:0xc1f97becd64cf681!3m1!1s2@1:CAIQACodChtycF9oOnM5dlNKcUp6RS0xRDNsM0dVLVlRQUE%7C0cyoqJZCLrt%7C?hl=en;
Minor Mosque;https://www.google.com/maps/search/?api=1&query=Minor%20Mosque&query_place_id=ChIJNRD1TEWLrjgRgfZM1ux7-cE;5;Bisness Klass;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25kcE1XRjVYek5PYW5aNWFrWXpkM1k1ZFVSdlYwRRAB!2m1!1s0x0:0xc1f97becd64cf681!3m1!1s2@1:CAIQACodChtycF9oOndpMWF5XzNOanZ5akYzd3Y5dURvV0E%7C0cychFnqLsz%7C?hl=en;
Minor Mosque;https://www.google.com/maps/search/?api=1&query=Minor%20Mosque&query_place_id=ChIJNRD1TEWLrjgRgfZM1ux7-cE;3;Haydar;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21oUlUyZHBOVWxrZWs1cmJYUnZlR1l0WWtsWmRVRRAB!2m1!1s0x0:0xc1f97becd64cf681!3m1!1s2@1:CAIQACodChtycF9oOmhRU2dpNUlkek5rbXRveGYtYklZdUE%7C0cyD1qb9KQG%7C?hl=en;"Библиотека нет.
Есть справочный столь где можно прийти и узнать о религии или выяснить вопросы?
Можно ли бездомным оставаться в доме Аллаха?"
Minor Mosque;https://www.google.com/maps/search/?api=1&query=Minor%20Mosque&query_place_id=ChIJNRD1TEWLrjgRgfZM1ux7-cE;5;Edvin Tihic;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2s1dlR6SjZTRUpMUWpaaFdIZzJXRkoyVVhwTFRtYxAB!2m1!1s0x0:0xc1f97becd64cf681!3m1!1s2@1:CAIQACodChtycF9oOk5vTzJ6SEJLQjZhWHg2WFJ2UXpLTmc%7C0cy0m46Tk9V%7C?hl=en;Moderna džamija, ali ukrasima priziva neka starija vremena. Jako lijepa
Minor Mosque;https://www.google.com/maps/search/?api=1&query=Minor%20Mosque&query_place_id=ChIJNRD1TEWLrjgRgfZM1ux7-cE;5;Og‘abek Nosirov;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25JMlRFOHdZMnREZFZwcmVsRmhVRTF2YTJ4d2VYYxAB!2m1!1s0x0:0xc1f97becd64cf681!3m1!1s2@1:CAIQACodChtycF9oOnI2TE8wY2tDdVprelFhUE1va2xweXc%7C0cxzIipkXS1%7C?hl=en;
Minor Mosque;https://www.google.com/maps/search/?api=1&query=Minor%20Mosque&query_place_id=ChIJNRD1TEWLrjgRgfZM1ux7-cE;5;Doctor Davlatov Fayzullo;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pWdVVWOVlSV1JxWkV4VmVWcDJSR1o0U1ROTlIxRRAB!2m1!1s0x0:0xc1f97becd64cf681!3m1!1s2@1:CAIQACodChtycF9oOjVuUV9YRWRqZExVeVp2RGZ4STNNR1E%7C0cxobL5x4Fa%7C?hl=en;
Minor Mosque;https://www.google.com/maps/search/?api=1&query=Minor%20Mosque&query_place_id=ChIJNRD1TEWLrjgRgfZM1ux7-cE;5;Mrv Cnl;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tjdFFrdFhUMmRNWm14NWREbGxSVlZKVUV4SmNuYxAB!2m1!1s0x0:0xc1f97becd64cf681!3m1!1s2@1:CAIQACodChtycF9oOkctQktXT2dMZmx5dDllRVVJUExJcnc%7C0cxbke0dVCl%7C?hl=en;
Minor Mosque;https://www.google.com/maps/search/?api=1&query=Minor%20Mosque&query_place_id=ChIJNRD1TEWLrjgRgfZM1ux7-cE;5;Abdul Rahman Rabi;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2toVFdsbEROWHBCZUc5cVdtZ3lOalJ3U2sxMFFtYxAB!2m1!1s0x0:0xc1f97becd64cf681!3m1!1s2@1:CAIQACodChtycF9oOkhTWllDNXpBeG9qWmgyNjRwSk10Qmc%7C0cxYQ9vBDfX%7C?hl=en;Marvelous & beautiful mosque in Uzbekistan
Minor Mosque;https://www.google.com/maps/search/?api=1&query=Minor%20Mosque&query_place_id=ChIJNRD1TEWLrjgRgfZM1ux7-cE;5;박경희;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pseFJITmlNa2c1Y0hGUlduTmhPVmQ1VWxnM00wRRAB!2m1!1s0x0:0xc1f97becd64cf681!3m1!1s2@1:CAIQACodChtycF9oOjlxRHNiMkg5cHFRWnNhOVd5Ulg3M0E%7C0cxXW0DA4fc%7C?hl=en;해질녘  방문하는걸 추천이요
Minor Mosque;https://www.google.com/maps/search/?api=1&query=Minor%20Mosque&query_place_id=ChIJNRD1TEWLrjgRgfZM1ux7-cE;5;Nick Esmati;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQ0XzlhMjVnRRAB!2m1!1s0x0:0xc1f97becd64cf681!3m1!1s2@1:CIHM0ogKEICAgID4_9a25gE%7CCgwInP2T6AUQ2Paw1QE%7C?hl=en;
